sample-id,soil-collection-id,location,sublocation,latitude,longitude,soil-collection-date,dicty-pcr,dicty-sequence,dicty-species-id,dicty-haplotype,burkholderia-lepa-pcr,burkholderia-sequence-id
THA1089,bs_n10__va1_j_2,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_aspalathi
THA1090,bs_n10__va1_j_3,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1091,bs_n8__va1_d_1,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1092,bs_n7__va1_d_1,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1093,bs_n7__va1_h_1,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_xenovorans
THA1094,bs_n4__va1_f_1,mountain_lake_va,rocky_sink_road,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1095,bs_n4__va1_h_1,mountain_lake_va,rocky_sink_road,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_caledonica
THA1096,bsn13__va1_b_1,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1097,bsn13__va1_c_1,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1098,bsn13__va1_c_2,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1099,bsn13__va1_f_1,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1100,bsn13__va1_g_1,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1101,bsn13__va1_g_2,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1102,bsn13__va1_f_2,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1103,bsn13__va1_i_1,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1104,bsn13__va1_e_1,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1105,bsn13__va1_h_1,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1106,bsn13__va1_i_2,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1107,s_n12__va1_d_1,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1108,s_n12__va1_d_2,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_phenazinium
THA1109,s_n12__va1_a_1,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1110,s_n12__va1_g_1,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1111,s_n12__va1_g_2,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1112,s_n12__va1_f_1,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1113,s_n12__va1_e_1,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1114,s_n14__va1_f_1,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1115,s_n15__va1_e_1,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1116,s_n15__va1_g_1,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1117,s_n17__va1_c_1,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1118,s_n17__va1_g_1,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1119,s_n17__va1_e_1,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1120,s_n17__va1_b_1,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1121,s_n17__va1_b_2,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1122,s_n23__va1_g_1,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1123,s_n23__va1_g_2,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1124,s_n23__va1_d_1,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1125,s_n23__va1_d_2,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1126,s_n23__va1_c_1,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1127,s_n23__va1_c_2,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1128,s_n23__va1_b_1,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1129,s_n23__va1_a_1,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1130,s_n23__va1_a_2,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1131,s_n23__va1_a_3,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1132,s_n23__va1_a_4,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_phytofirmans
THA1133,s_n21__va1_d_1,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1134,s_n21__va1_d_2,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1135,bs_n10__va1_j_4,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,cavenderia_aureostipes,NA,0,NA
THA1136A,bs_n10__va1_i_4,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,polysphondylium_violaceum,NA,0,NA
THA1136B,bs_n10__va1_i_4,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,polysphondylium_violaceum,NA,0,NA
THA1137,bs_n10__va1_i_5,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,polysphondylium_violaceum,NA,0,NA
THA1138,bs_n10__va1_h_4,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,polysphondylium_violaceum,NA,1,paraburkholderia_phenazinium
THA1139,bs_n10__va1_h_5,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,polysphondylium_violaceum,NA,1,paraburkholderia_phenazinium
THA1140,bs_n10__va1_h_6,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,yes,polysphondylium_violaceum,1,1,paraburkholderia_phenazinium
THA1141,bs_n10__va1_h_7,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,cavenderia_aureostipes,NA,0,NA
THA1142,bs_n10__va1_g_2,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,cavenderia_aureostipes,NA,0,NA
THA1143,bs_n10__va1_e_2,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,yes,polysphondylium_violaceum,1,1,paraburkholderia_phenazinium
THA1144,bs_n10__va1_c_2,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,cavenderia_aureostipes,NA,0,NA
THA1145,bs_n10__va1_b_3,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,cavenderia_aureostipes,NA,0,NA
THA1146,bs_n8__va1_g_1,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,cavenderia_aureostipes,NA,0,NA
THA1147,bs_n8__va1_g_2,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,polysphondylium_violaceum,NA,0,NA
THA1148,bs_n8__va1_g_3,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,cavenderia_aureostipes,NA,0,NA
THA1149,bs_n7__va1_h_2,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,cavenderia_aureostipes,NA,1,paraburkholderia_phenazinium
THA1150,bs_n4__va1_h_2,mountain_lake_va,rocky_sink_road,37.37576692,-80.52266117,5/10/19,1,no,cavenderia_aureostipes,NA,0,NA
THA1151,bs_n4__va1_h_3,mountain_lake_va,rocky_sink_road,37.37576692,-80.52266117,5/10/19,1,yes,cavenderia_aureostipes,2,1,paraburkholderia_phenazinium
THA1152,bs_n13__va1_i_3,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,yes,dictyostelium_giganteum,NA,1,paraburkholderia_ginsengisol
THA1153,bs_n13__va1_i_4,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,yes,dictyostelium_giganteum,NA,1,paraburkholderia_agricolaris
THA1154,bs_n13__va1_i_5,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,heterostelium_pallidum,NA,0,NA
THA1155,bs_n13__va1_c_3,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_giganteum,NA,0,NA
THA1156,bs_n13__va1_c_4,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,heterostelium_pallidum,NA,0,NA
THA1157,bs_n3__va1_h_2,mountain_lake_va,rocky_sink_road,37.37576692,-80.52266117,5/10/19,1,no,cavenderia_aureostipes,NA,0,NA
THA1158,bs_n3__va1_h_3,mountain_lake_va,rocky_sink_road,37.37576692,-80.52266117,5/10/19,1,no,cavenderia_aureostipes,NA,0,NA
THA1160,bs_n2__va1_i_2,mountain_lake_va,bald_knob_trail,37.37576692,-80.52266117,5/10/19,1,no,cavenderia_aureostipes,NA,0,NA
THA1161,bs_n2__va1_h_4,mountain_lake_va,bald_knob_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1162A,bs_n1__va1_i_4,mountain_lake_va,bald_knob_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1162B,bs_n1__va1_i_4,mountain_lake_va,bald_knob_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_mucoroides,NA,1,NA
THA1163,bs_n1__va1_e_2,mountain_lake_va,bald_knob_trail,37.37576692,-80.52266117,5/10/19,1,yes,dictyostelium_mucoroides,NA,1,paraburkholderia_phenazinium
THA1164,s_n10r__va1_a_1,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1165,s_n10r__va1_a_2,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1166,s_n10r__va1_a_3,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,pandoraea_apista
THA1167,s_n10r__va1_b_1,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1168,s_n10r__va1_b_2,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1169,s_n10r__va1_b_3,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_phytofirmans
THA1170,s_n10r__va1_c_1,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1171,s_n10r__va1_c_2,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1172,s_n10r__va1_c_3,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_phytofirmans
THA1173,s_n10r__va1_d_1,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1174,s_n10r__va1_d_2,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1175,s_n10r__va1_e_1,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_fungorum
THA1176,s_n10r__va1_e_2,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1177,s_n10r__va1_f_1,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1178,s_n10r__va1_f_2,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1179,s_n10r__va1_g_1,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1180,s_n10r__va1_g_2,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1181,s_n10r__va1_h_1,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1182,s_n10r__va1_h_2,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_atlantica_ccge1002
THA1183,s_n10r__va1_i_1,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1184,s_n10r__va1_j_1,mountain_lake_va,cascade_falls,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1185,s_n23r__va1_a_1,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1186,s_n23r__va1_a_2,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1187,s_n23r__va1_a_3,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1188,s_n23r__va1_a_4,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1189,s_n23r__va1_b_1,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1190,s_n23r__va1_b_2,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1191,s_n23r__va1_b_3,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,NA
THA1192,s_n23r__va1_b_4,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1193,s_n23r__va1_b_5,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1194,s_n23r__va1_b_6,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1195,s_n23r__va1_c_1,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,NA
THA1196,s_n23r__va1_c_2,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1197,s_n23r__va1_c_3,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1198,s_n23r__va1_c_4,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1199,s_n23r__va1_c_5,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1200,s_n23r__va1_d_1,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1201,s_n23r__va1_d_2,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1202,s_n23r__va1_e_1,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,NA
THA1203,s_n23r__va1_f_1,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1204,s_n23r__va1_f_2,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1205,s_n23r__va1_f_3,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1206,s_n23r__va1_g_1,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1207,s_n23r__va1_h_1,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,NA
THA1208,s_n23r__va1_h_2,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1209,s_n23r__va1_j_1,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_purpureum,NA,0,NA
THA1210,s_n23r__va1_j_2,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,0,NA
THA1211,s_n23r__va1_i_1,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1212,s_n23r__va1_i_2,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1213,s_n23r__va1_i_3,mountain_lake_va,pandapas,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,NA
THA1214,s_n3r__va1_a_1,mountain_lake_va,indian_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_phytofirmans
THA1215,s_n3r__va1_a_2,mountain_lake_va,indian_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1216,s_n3r__va1_a_3,mountain_lake_va,indian_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_phytofirmans
THA1217,s_n3r__va1_b_1,mountain_lake_va,indian_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1218,s_n3r__va1_b_2,mountain_lake_va,indian_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1219,s_n3r__va1_b_3,mountain_lake_va,indian_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1220,s_n3r__va1_c_1,mountain_lake_va,indian_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1221,s_n3r__va1_c_2,mountain_lake_va,indian_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1222,s_n3r__va1_d_1,mountain_lake_va,indian_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1223,s_n3r__va1_d_2,mountain_lake_va,indian_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1224,s_n3r__va1_d_3,mountain_lake_va,indian_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1225,s_n3r__va1_e_1,mountain_lake_va,indian_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1226,s_n3r__va1_e_2,mountain_lake_va,indian_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1227,s_n3r__va1_e_3,mountain_lake_va,indian_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1228,s_n3r__va1_f_1,mountain_lake_va,indian_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_bonniea
THA1229,s_n3r__va1_f_2,mountain_lake_va,indian_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1230,s_n3r__va1_g_1,mountain_lake_va,indian_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1231,s_n3r__va1_g_2,mountain_lake_va,indian_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_phytofirmans
THA1232,s_n3r__va1_h_1,mountain_lake_va,indian_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1233,s_n3r__va1_h_2,mountain_lake_va,indian_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1234,s_n3r__va1_h_3,mountain_lake_va,indian_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1235,s_n3r__va1_i_1,mountain_lake_va,indian_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,NA
THA1236,s_n3r__va1_i_2,mountain_lake_va,indian_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_phytofirmans
THA1237,s_n3r__va1_j_1,mountain_lake_va,indian_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1238,s_n3r__va1_j_2,mountain_lake_va,indian_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1239,s_n6r__va1_a_1,mountain_lake_va,bald_knob_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1240,s_n6r__va1_b_1,mountain_lake_va,bald_knob_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1241,s_n6r__va1_c_1,mountain_lake_va,bald_knob_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1242,s_n6r__va1_d_1,mountain_lake_va,bald_knob_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1243,s_n6r__va1_e_1,mountain_lake_va,bald_knob_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
THA1244,s_n6r__va1_g_1,mountain_lake_va,bald_knob_trail,37.37576692,-80.52266117,5/10/19,1,no,dictyostelium_discoideum,NA,1,paraburkholderia_agricolaris
